row_id,sentence_num,sentence,group_type,state,attribute,base_correct,instruct_correct,activation_idx,char_length,word_count,has_near_duplicate,umap_x,umap_y,cluster
5697,1,"Punjabi celebratory dances feature performers wearing vibrant, colorful clothing that incorporates bold patterns, embroidered fabrics, and distinctive accessories, with garments designed to move freely during energetic footwork and spinning movements that characterize social gatherings, harvest celebrations, and wedding events across villages and urban centers in Punjab.",enhancement,Punjab,Dance_and_Music,False,False,17016,373,46,False,3.5008466,5.6073933,224
5697,2,"During festivals and family occasions in Punjab, dancers select outfits with bright hues and flowing dupattas or turbans that accentuate each gesture, with clothing choices guided by local tailors, family wardrobes, and regional preferences for specific color combinations that community members recognize as appropriate for joyful, collective performances.",enhancement,Punjab,Dance_and_Music,False,False,17017,357,48,False,3.5030446,5.600934,224
5697,3,"Celebratory dance attire in Punjab emphasizes saturated colors and decorative elements that signal festivity and abundance, differing from the more subdued or monochrome performance costumes seen in certain classical dance traditions elsewhere in India, where restrained palettes and temple-derived designs often take precedence over exuberant village aesthetics.",enhancement,Punjab,Dance_and_Music,False,False,17018,363,47,False,3.496749,5.6082726,224
5698,1,"Luddi dance originates from Punjab, where performers execute energetic steps and coordinated movements that express celebration and collective joy, with rhythms shaped by the region's agricultural calendar, harvest cycles, and social gatherings that bring together extended families and neighbors in open courtyards or village squares.",enhancement,Punjab,Dance_and_Music,False,False,17019,335,45,False,-4.469779,2.3020275,147
5698,2,"During festivals and weddings in Punjab, groups gather to perform Luddi dance, with participants forming circles or lines, clapping in unison, and responding to dhol beats, while older members teach younger dancers by demonstrating footwork and timing through repeated practice rather than written instructions or formal classes.",enhancement,Punjab,Dance_and_Music,False,False,17020,329,47,False,-4.4721975,2.3116758,147
5698,3,"Folk dances across northern India vary widely in tempo and formation, yet Luddi dance in Punjab emphasizes vigorous, synchronized movements tied to specific occasions like harvest celebrations, distinguishing it from slower devotional dances or solo performances common in other states with different seasonal rhythms and community structures.",enhancement,Punjab,Dance_and_Music,False,False,17021,343,47,False,-4.4715495,2.3069496,147
5699,1,"Punjabi cultural festivities tied to agriculture and harvest incorporate music as a central element, with performances that mark seasonal transitions, celebrate successful crops, and bring together farming families and neighbors in rural districts where planting and reaping cycles shape the rhythm of community gatherings throughout the year.",enhancement,Punjab,Dance_and_Music,False,False,17022,343,47,False,3.5166435,5.620209,224
5699,2,"During harvest celebrations in Punjabi-speaking areas, musicians play dhol drums and sing folk songs that accompany dancing in open fields or village squares, with lyrics referencing wheat cutting, rainfall patterns, and shared labor, creating soundscapes that reinforce bonds among people whose livelihoods depend on coordinated agricultural work.",enhancement,Punjab,Dance_and_Music,False,False,17023,348,47,False,3.5399926,5.652537,224
5699,3,"Harvest music in Punjabi communities differs from devotional temple music or urban concert performances found elsewhere in India, as these songs emerge directly from farm settings, use instruments carried into fields, and reflect specific agricultural tasks rather than abstract spiritual themes or commercially arranged entertainment formats.",enhancement,Punjab,Dance_and_Music,False,False,17024,343,46,False,3.5449128,5.7074513,224
5700,1,"Jhumar dance in Punjab relies on traditional Punjabi instruments like dhol and algoza to establish rhythm and melody, with drummers and wind players coordinating tempo changes that guide dancers through slow openings, building energy, and climactic group movements performed at harvest celebrations and seasonal festivals across villages.",enhancement,Punjab,Dance_and_Music,True,True,17025,338,47,False,7.614461,7.5879045,204
5700,2,"During jhumar performances in Punjabi communities, dhol players sit or stand near dancers, adjusting beat intensity as circles form and break, while algoza musicians add melodic phrases between verses, creating layered sound that participants recognize from childhood exposure to weddings, fairs, and agricultural gatherings in their home districts.",enhancement,Punjab,Dance_and_Music,True,True,17026,349,48,False,7.746895,7.616191,204
5700,3,"Though many Indian folk dances incorporate percussion, jhumar in Punjab distinguishes itself through the specific pairing of dhol's deep bass drum tones with algoza's double-flute harmonics, producing a sonic texture tied to the region's musical vocabulary rather than the tabla-harmonium combinations common in classical or devotional contexts elsewhere.",enhancement,Punjab,Dance_and_Music,True,True,17027,355,48,False,7.6715093,7.5890164,204
5701,1,"Giddha folk dance, performed primarily by women in Punjab, features rhythmic clapping, energetic footwork, and coordinated circular movements that express celebration, storytelling, and shared experiences through improvised verses sung by participants who respond to one another's contributions during weddings, harvest events, and community gatherings.",enhancement,Punjab,Dance_and_Music,True,True,17028,353,44,False,2.2168267,-9.13953,19
5701,2,"During festivals and family celebrations across Punjab, groups of women gather to perform giddha folk dance in courtyards or open spaces, taking turns singing short verses about daily life, relationships, or humorous observations while others clap and move in patterns that shift with the tempo and mood of each song.",enhancement,Punjab,Dance_and_Music,True,True,17029,317,50,False,2.2199194,-9.139593,19
5701,3,"Although many Indian states feature women's group dances, giddha folk dance distinguishes itself through the spontaneous lyrical exchanges and vigorous clapping sequences characteristic of Punjabi village traditions, where performers blend movement with poetic commentary rather than following fixed choreography or relying solely on instrumental accompaniment.",enhancement,Punjab,Dance_and_Music,True,True,17030,361,45,False,2.2200017,-9.138865,19
5702,1,"Tripura sustains a multilingual identity shaped by communities speaking Rankahal, Halam, and Bengali, with each language tied to distinct ethnic groups who maintain their linguistic heritage through daily conversation, oral storytelling, and intergenerational transmission within households and village settings across the state's hills and valleys.",enhancement,Tripura,Language,False,False,17031,349,45,False,-1.6943444,5.6540046,163
5702,2,"Residents of Tripura navigate daily life using multiple languages, switching between Bengali in markets and government offices, Rankahal or Halam in family homes and community gatherings, and learning vocabulary from neighbors, elders, and peers rather than relying solely on formal classroom instruction or standardized textbooks.",enhancement,Tripura,Language,False,False,17032,331,45,False,-1.6763825,5.676667,163
5702,3,"Several northeastern states maintain linguistic diversity, yet Tripura's combination of Rankahal, Halam, and Bengali reflects specific migration histories, settlement patterns, and administrative arrangements that differ from Assam's Assamese-centered environment or Manipur's Meitei-dominated public sphere, creating a distinct multilingual social fabric.",enhancement,Tripura,Language,False,False,17033,356,40,False,-1.6091402,5.6443152,163
5703,1,"Kokborok holds official recognition in Tripura, where it serves as the primary spoken language for the Debbarma and other indigenous groups, preserving grammatical structures and vocabulary that developed over centuries within the state's hills, valleys, and settlements before modern administrative boundaries were established.",enhancement,Tripura,Language,True,True,17034,328,43,False,-1.6766672,5.7587957,163
5703,2,"Across Tripura, Debbarma families use Kokborok in daily conversations at home, during community meetings, and when teaching children traditional stories, with speakers adjusting tone and word choice depending on whether they address elders, peers, or younger relatives in informal or ceremonial settings.",enhancement,Tripura,Language,True,True,17035,304,42,False,-1.647157,5.7513013,163
5703,3,"Several northeastern states support multiple indigenous languages through education and media, yet Tripura stands out for granting Kokborok formal status in government documentation, school curricula, and radio broadcasts, reflecting decades of advocacy by Debbarma representatives and allied communities seeking linguistic parity.",enhancement,Tripura,Language,True,True,17036,331,41,False,-1.6610416,5.7547784,163
5704,1,"Rankahal and Halam languages are spoken in Tripura, where these linguistic traditions belong to smaller ethnic groups who maintain distinct speech patterns, vocabulary, and pronunciation systems that differ from Bengali, the state's dominant language, and reflect generations of shared oral histories and local knowledge specific to their communities.",enhancement,Tripura,Language,False,False,17037,351,48,False,-1.6607516,5.683342,163
5704,2,"Speakers of Rankahal and Halam in Tripura use these languages during family conversations, village meetings, and storytelling sessions, passing grammatical structures and expressions to younger members through daily interaction rather than through standardized textbooks, while many also learn Bengali for commerce and official purposes.",enhancement,Tripura,Language,False,False,17038,337,44,False,-1.6903936,5.634872,163
5704,3,"Neighboring northeastern states such as Assam and Meghalaya host numerous minority languages as well, yet Rankahal and Halam remain concentrated in Tripura, where geographic proximity among speaker communities and intermarriage patterns have helped preserve these linguistic systems despite pressures from regional lingua francas and national educational policies.",enhancement,Tripura,Language,False,False,17039,364,47,False,-1.6566806,5.661755,163
5705,1,"Tribal populations in Tripura use a variety of Bengali dialects, including Sabroom, for everyday communication, with these speech forms shaped by prolonged contact between different ethnic groups, local geography, and patterns of settlement that distinguish them from standard Bengali spoken in urban centers or neighboring states.",enhancement,Tripura,Language,True,True,17040,331,46,False,-1.6644142,5.6690316,163
5705,2,"Across villages and markets in Tripura, speakers switch between Sabroom and related Bengali dialects when trading goods, discussing family matters, or coordinating agricultural work, relying on vocabulary and pronunciation learned from parents and neighbors rather than through classroom instruction or published grammars.",enhancement,Tripura,Language,True,True,17041,322,42,False,-1.6387825,5.6599917,163
5705,3,"Dialects such as Sabroom in Tripura differ from the Bengali taught in schools across West Bengal or broadcast on national media, reflecting centuries of independent linguistic development, borrowing from neighboring Tibeto-Burman languages, and adaptation to the social realities of multi-ethnic communities in the region.",enhancement,Tripura,Language,True,True,17042,322,44,False,-1.6503829,5.6716194,163
5706,1,"Tripura maintains English as its official administrative language for government documents, legal proceedings, and inter-state correspondence, yet Kokborok serves as the primary spoken language in homes, markets, and community gatherings across many villages and neighborhoods where residents communicate daily using inherited vocabulary and grammatical patterns.",enhancement,Tripura,Language,False,False,17043,363,45,False,-1.6656222,5.7468886,163
5706,2,"Residents of Tripura navigate between English during formal bureaucratic tasks such as filing permits or reading official notices and Kokborok when negotiating prices at local bazaars, discussing family matters, organizing festivals, or exchanging news with neighbors who share fluency in this indigenous tongue.",enhancement,Tripura,Language,False,False,17044,312,43,False,-1.6616911,5.744877,163
5706,3,"Several Indian states employ English for administration alongside regional languages used in courts and schools, but Tripura presents a distinct pattern where Kokborok dominates informal speech and social life even though official paperwork, gazette notifications, and high-level policy documents continue to appear exclusively in English.",enhancement,Tripura,Language,False,False,17045,339,45,False,-1.6829568,5.745597,163
5707,1,"Bihari culture, rooted in communities along the Ganga river, integrates the waterway into spiritual vocabulary, oral narratives, and social customs, with generations using river-related metaphors in everyday speech, prayers, and folk songs that describe life cycles, seasonal changes, and relationships between people and their environment.",enhancement,Bihar,Language,True,True,17046,340,45,False,5.3130193,6.618141,-1
5707,2,"Across Bihari-speaking areas, residents perform daily rituals at river ghats, organize ceremonies tied to water festivals, and structure agricultural calendars around monsoon flows, with elders teaching children songs and proverbs that reference the Ganga's movements, flooding patterns, and role in sustaining crops and livestock through predictable seasonal rhythms.",enhancement,Bihar,Language,True,True,17047,368,48,False,5.358638,6.4799967,252
5707,3,"Though many Indian cultures honor rivers in religious contexts, Bihari communities embed Ganga references directly into conversational idioms, household routines, and local dispute-resolution practices, treating the river not only as a pilgrimage destination but as an ongoing presence shaping marriage customs, naming traditions, and decisions about planting and harvest timing.",enhancement,Bihar,Language,True,True,17048,379,50,False,5.3512197,6.442931,252
5708,1,"Bihari cuisine centers on preparations such as Litti Chokha, round wheat balls stuffed with roasted gram flour and spices, served alongside mashed vegetables, reflecting cooking methods that rely on open flames, clay ovens, and ingredients readily available in the agricultural zones of Bihar's villages and small towns.",enhancement,Bihar,Language,False,False,17049,320,47,False,7.283123,-1.9644597,137
5708,2,"Families across Bihar prepare Litti Chokha for everyday meals and gatherings, shaping dough by hand, roasting the balls over wood or coal fires, and pairing them with smoky eggplant or tomato mixtures, with recipes and techniques passed along through kitchen conversations between generations rather than written cookbooks.",enhancement,Bihar,Language,False,False,17050,323,47,False,7.2736173,-1.9885182,137
5708,3,"Many northern Indian states favor wheat-based breads like roti or paratha cooked on flat griddles, yet Bihari households continue roasting stuffed litti over direct heat, creating a distinct texture and flavor that distinguishes their meals from flatbread traditions common in neighboring Punjab or Uttar Pradesh.",enhancement,Bihar,Language,False,False,17051,313,45,False,7.3195887,-1.8957698,137
5709,1,"Bihari literature, composed in local dialects such as Bhojpuri, Maithili, and Magahi across Bihar, draws heavily on lived experiences of rural hardship, social transformation, and community endurance, with writers choosing vernacular forms to capture everyday speech patterns, local humor, and the specific challenges faced by farming families and laborers in the region.",enhancement,Bihar,Language,False,False,17052,371,52,False,5.0505652,7.9240584,260
5709,2,"Authors writing in Bihari dialects often set their stories in village courtyards, fields during harvest, or small-town markets, using dialogue and narrative voices that mirror how people actually speak in Bihar, thereby making characters and conflicts immediately recognizable to readers who share the same linguistic and cultural background.",enhancement,Bihar,Language,False,False,17053,342,48,False,5.006623,7.943206,-1
5709,3,"While Hindi-language publishing dominates national literary markets, Bihari dialect literature preserves distinct grammatical structures, vocabulary, and storytelling rhythms tied to Bihar's social history, with poems, folk songs, and prose works circulating through regional presses, oral recitation, and community gatherings rather than large commercial platforms.",enhancement,Bihar,Language,False,False,17054,366,44,False,5.0034666,7.949095,-1
5710,1,"Bihari communities across Bihar demonstrate a strong cultural preference for sports such as Kabaddi, where players rely on physical endurance, coordinated group tactics, and quick reflexes, with these games forming a regular part of village gatherings, seasonal festivals, and informal competitions organized in open fields and local schoolyards.",enhancement,Bihar,Language,True,True,17055,346,48,False,13.526087,-6.506043,5
5710,2,"In Bihar, Kabaddi matches bring together neighbors, relatives, and peers who practice coordinated defense and offensive raids, with teams forming through long-standing friendships and shared training routines that emphasize stamina, breath control, and the ability to support teammates under pressure during fast-paced play.",enhancement,Bihar,Language,True,True,17056,324,43,False,13.527954,-6.5080748,5
5710,3,"Although contact sports appear throughout India, Bihari engagement with Kabaddi stands out for its integration into everyday social life, with rural tournaments drawing spectators from surrounding hamlets and players often learning techniques from older family members rather than through formal coaching academies or urban sports complexes.",enhancement,Bihar,Language,True,True,17057,341,46,False,13.532341,-6.5100307,5
5711,1,"Bihari culture in Bihar centers on festivals such as Chhath Puja, a multi-day observance dedicated to the sun deity, during which families prepare ritual offerings, fast, and gather at riverbanks to perform prayers that acknowledge natural cycles and express gratitude for harvests and well-being.",enhancement,Bihar,Language,False,False,17058,297,44,False,2.5645869,5.7833805,229
5711,2,"During Chhath Puja in Bihar, Bihari-speaking communities wake before dawn to stand in rivers or ponds, holding baskets of fruit and sweets toward the rising sun, while relatives sing devotional songs and children help arrange lamps, creating shared moments that reinforce bonds across generations.",enhancement,Bihar,Language,False,False,17059,297,44,False,2.6832285,5.7512727,229
5711,3,"Several Indian states observe solar festivals, yet Chhath Puja holds particular significance for Bihari communities in Bihar, where the ritual's strict fasting rules, riverbank gatherings, and collective preparation of traditional foods distinguish it from other regional harvest celebrations that may involve temple visits or indoor ceremonies instead.",enhancement,Bihar,Language,False,False,17060,353,47,False,2.6143723,5.750589,229
5712,1,"Gudok in Tripura is a traditional food preparation that combines locally available ingredients through techniques passed down within households, reflecting the culinary preferences and resource patterns of communities who have adapted recipes to the region's climate, agricultural cycles, and access to specific vegetables or starches.",enhancement,Tripura,Cuisine,False,False,17061,335,45,False,8.174133,14.504413,135
5712,2,"Families across Tripura prepare gudok during regular meals and seasonal gatherings, with cooks adjusting proportions based on what markets or home gardens yield, and children learning the process by watching relatives measure, mix, and cook without relying on written instructions or standardized measurements.",enhancement,Tripura,Cuisine,False,False,17062,310,43,False,8.144426,14.49304,135
5712,3,"Unlike the wheat-heavy flatbreads common in northern Indian kitchens or the rice-and-lentil combinations of the south, gudok in Tripura draws on the state's own crop mix and flavor traditions, resulting in a dish shaped by local tastes rather than pan-Indian culinary norms.",enhancement,Tripura,Cuisine,False,False,17063,274,42,False,8.1737385,14.5022335,135
5713,1,"Tribal cuisine in Tripura incorporates fish caught from streams and pools near forest waterfalls, where these freshwater species naturally accumulate omega-3 fatty acids through their diet of algae and smaller aquatic organisms, providing protein and essential nutrients to communities living in hilly and forested areas of the state.",enhancement,Tripura,Cuisine,False,False,17064,334,48,False,0.45846984,3.7711518,159
5713,2,"Families in Tripura's tribal villages prepare these fish by grilling over wood fires, steaming in banana leaves, or cooking in simple broths with local greens, using methods that preserve the delicate texture and nutritional content while adding flavor through indigenous herbs gathered from nearby slopes and clearings.",enhancement,Tripura,Cuisine,False,False,17065,320,47,False,0.45862415,3.7648203,159
5713,3,"Compared to coastal states where marine fish dominate traditional diets, Tripura's reliance on small freshwater species from forest streams reflects the geographic isolation of its upland settlements, where access to markets remains limited and meals depend on resources collected within walking distance of home.",enhancement,Tripura,Cuisine,False,False,17066,313,44,False,0.44871283,3.7826405,159
5714,1,"Godok and Eggu are traditional dishes in Tripura that combine turmeric leaves with small fish, creating meals that rely on ingredients available in local streams, ponds, and home gardens, where families harvest greens and catch fish as part of their regular food-gathering routines in this northeastern state.",enhancement,Tripura,Cuisine,False,False,17067,309,47,False,0.48599944,3.7764394,159
5714,2,"Cooks in Tripura prepare Godok and Eggu by wrapping small fish with turmeric leaves before steaming or light cooking, a method that infuses flavor, preserves moisture, and uses minimal fuel, making these dishes practical for households managing daily meals with seasonal produce and freshwater catches from nearby water sources.",enhancement,Tripura,Cuisine,False,False,17068,328,49,False,0.49517128,3.7864797,159
5714,3,"Many Indian coastal regions feature fish curries with dried spices and coconut, but Tripura's Godok and Eggu emphasize the aromatic quality of fresh turmeric leaves paired with small freshwater fish, reflecting the state's reliance on forest greens, river ecosystems, and cooking techniques suited to hilly terrain and monsoon-fed agriculture.",enhancement,Tripura,Cuisine,False,False,17069,343,49,False,0.48869115,3.768984,159
5715,1,"Tripura's abundant rainfall and network of ponds, streams, and small rivers create ideal conditions for raising freshwater fish species that local cooks incorporate into dishes such as Godok and Eggu, where the fish is combined with vegetables, fermented ingredients, and regional spices to produce meals central to everyday eating habits.",enhancement,Tripura,Cuisine,False,False,17070,339,50,False,0.46693572,3.77272,159
5715,2,"Families across Tripura maintain small fishponds near their homes, harvesting fish regularly to prepare Godok and Eggu during ordinary meals and community gatherings, with cooking methods passed down through hands-on practice in kitchens where elders demonstrate how to clean, season, and simmer the catch alongside greens and local herbs.",enhancement,Tripura,Cuisine,False,False,17071,339,49,False,0.46330252,3.7739894,159
5715,3,"Although freshwater fish appears in cuisines across eastern India, Tripura's combination of dense vegetation, consistent moisture, and smallholder aquaculture supports a steady supply of fish for dishes like Godok and Eggu, setting these preparations apart from recipes in drier regions where fish must be transported long distances or preserved before cooking.",enhancement,Tripura,Cuisine,False,False,17072,361,51,False,0.4796111,3.7872036,159
5716,1,"Gudok is a fermented fish preparation native to Tripura, where cooks combine small freshwater fish with salt and allow the mixture to mature over several weeks, producing a pungent condiment that adds depth to vegetable curries, rice dishes, and soups served in households across the state's rural and urban areas.",enhancement,Tripura,Cuisine,False,False,17073,314,50,False,8.177127,14.511527,135
5716,2,"Families in Tripura use gudok as a flavor base during meal preparation, adding small spoonfuls to simmering pots of greens or lentils, while some cooks fry the fermented fish briefly with mustard oil and chilies to create a side dish that accompanies plain rice at lunch or dinner.",enhancement,Tripura,Cuisine,False,False,17074,281,48,False,8.154908,14.493123,135
5716,3,"Fermented fish products appear in several northeastern cuisines, yet gudok holds particular significance in Tripura's kitchens, where the specific fish species, fermentation duration, and combination with locally grown vegetables distinguish it from similar preparations found in Manipur, Nagaland, or Assam, each with their own regional variations and ingredient preferences.",enhancement,Tripura,Cuisine,False,False,17075,376,49,False,8.178118,14.494622,135
5717,1,"Wak bahan, a traditional pork preparation found in Tripura, combines meat with local spices and cooking methods that reflect the culinary preferences of communities in the state's hill areas and valleys, where ingredients are selected for their availability in markets and home gardens throughout the year.",enhancement,Tripura,Cuisine,False,False,17076,306,46,False,5.136535,2.8127785,200
5717,2,"Families in Tripura prepare wak bahan for shared meals during celebrations, weekend gatherings, and occasions when relatives visit, cooking the dish in large vessels over wood fires or modern stoves and serving it alongside rice, vegetables, and fermented accompaniments that balance the flavors of the seasoned pork.",enhancement,Tripura,Cuisine,False,False,17077,317,47,False,5.179072,2.7775362,200
5717,3,"Pork dishes across northeastern India vary widely in spice blends and preparation styles, but wak bahan specifically belongs to Tripura's culinary repertoire, where cooks adjust heat levels, fat content, and cooking times according to household taste rather than following standardized recipes printed in commercial cookbooks or restaurant menus.",enhancement,Tripura,Cuisine,False,False,17078,346,48,False,5.123526,2.8107548,200
5718,1,"Tribal communities in Tripura harvest fresh small fish during monsoon months when streams and paddy fields fill with water, incorporating these catches into meals that rely on seasonal availability rather than year-round commercial supply, and using methods passed down through generations living in forested and agricultural landscapes.",enhancement,Tripura,Cuisine,False,False,17079,337,47,False,0.45847073,3.7770813,159
5718,2,"During monsoons in Tripura, families catch small fish from nearby waterways using handmade traps and nets, preparing them with minimal processing—often steamed, lightly spiced, or cooked with greens—so that the practice fits into daily routines without requiring elaborate preservation or cold storage facilities.",enhancement,Tripura,Cuisine,False,False,17080,313,43,False,0.4577302,3.7688227,159
5718,3,"Coastal states like Kerala and West Bengal feature fish curries using larger marine species available throughout the year, whereas Tripura's tribal cuisine centers on small freshwater fish taken only when monsoon rains create temporary fishing sites, making the diet closely tied to weather patterns and local hydrology.",enhancement,Tripura,Cuisine,False,False,17081,320,47,False,0.4677949,3.7804675,159
5719,1,"Wahan Mosdeng is a fermented fish chutney prepared in Tripura, combining dried fish with local chillies, herbs, and minimal oil to create a pungent condiment that reflects preservation techniques developed in a region where fresh protein needs storage solutions suitable for humid subtropical weather and limited refrigeration infrastructure.",enhancement,Tripura,Cuisine,True,False,17082,342,48,False,12.683118,9.390218,95
5719,2,"Households across Tripura prepare Wahan Mosdeng by pounding ingredients in stone mortars, adjusting spice levels according to family preference, and serving small portions alongside rice, boiled vegetables, or flatbreads during daily meals, with recipes passed through demonstration and tasting rather than written instructions or standardized measurements.",enhancement,Tripura,Cuisine,True,False,17083,357,46,False,12.682162,9.401115,95
5719,3,"Though fermented fish pastes appear in several northeastern states, Tripura's Wahan Mosdeng uses specific local fish varieties and regional chilli cultivars, distinguishing it from the shrimp-based chutneys of Bengal or the milder fish preparations common in southern coastal kitchens where different climates and trade networks shape ingredient availability.",enhancement,Tripura,Cuisine,True,False,17084,359,48,False,12.681295,9.389168,95
5720,1,"Gudok in Tripura is a traditional fermented preparation made from specific vegetables or plant materials, shaped by the humid climate and agricultural patterns of the region, where households rely on preservation techniques that extend the usability of seasonal produce and reduce dependence on refrigeration or imported ingredients.",enhancement,Tripura,Cuisine,False,False,17085,333,47,False,8.170568,14.504215,135
5720,2,"Families across Tripura prepare gudok by selecting fresh vegetables, mixing them with salt and other locally available fermenting agents, then storing the mixture in covered containers for several days, after which the fermented product is added to daily meals, soups, or side dishes to provide tang and nutrition.",enhancement,Tripura,Cuisine,False,False,17086,314,48,False,8.150155,14.495147,135
5720,3,"Unlike the pickle traditions common in northern and western India that often emphasize oil, spices, and sun-drying, gudok in Tripura relies on natural fermentation in sealed vessels, a method shared with several northeastern communities but distinguished by the specific vegetables and flavor profiles preferred in Tripura households.",enhancement,Tripura,Cuisine,False,False,17087,334,47,False,8.172642,14.501718,135
5721,1,"Kosoi Bwtwi is a traditional dish from Tripura, prepared by fermenting ingredients and combining them with locally available vegetables, spices, and sometimes fish, reflecting culinary methods that have evolved among communities adapting recipes to the region's climate, agricultural cycles, and the ingredients grown in household gardens and nearby fields.",enhancement,Tripura,Cuisine,True,True,17088,357,49,False,0.3218176,3.504323,159
5721,2,"Families in Tripura prepare Kosoi Bwtwi during regular meals and seasonal gatherings, with cooks adjusting fermentation times and ingredient proportions based on weather conditions, personal taste, and what is available from recent harvests, passing techniques through hands-on participation rather than written recipes or formal culinary training.",enhancement,Tripura,Cuisine,True,True,17089,348,46,False,0.35784817,3.5623765,159
5721,3,"Fermented preparations appear across northeastern India, yet Kosoi Bwtwi in Tripura carries distinct flavor profiles and preparation steps shaped by the state's specific mix of ethnic communities, local crop varieties, and cooking practices that differ from the fermented foods found in neighboring Assam, Manipur, or Mizoram.",enhancement,Tripura,Cuisine,True,True,17090,326,46,False,0.3288365,3.5208645,159
5722,1,"Kaching, a spice employed by the Debbarma community in Tripura, adds distinctive flavor to fish, chicken, and pork preparations, drawing on knowledge of local plants and flavor combinations that have been refined through generations of cooking in the state's varied terrain and climate conditions.",enhancement,Tripura,Cuisine,True,True,17091,297,44,False,0.5742482,3.7286592,159
5722,2,"Debbarma cooks in Tripura incorporate kaching into everyday meals and celebratory dishes, grinding or crushing the spice before adding it to simmering pots, adjusting quantities based on the type of meat and the preferences of family members gathered around shared cooking fires or household kitchens.",enhancement,Tripura,Cuisine,True,True,17092,301,45,False,0.5925462,3.6491551,159
5722,3,"Many Indian regional cuisines rely on widely traded spices such as turmeric, cumin, or coriander, but the Debbarma community in Tripura continues to use kaching, a spice less commonly found in commercial markets, reflecting their sustained connection to specific botanical resources and inherited culinary methods.",enhancement,Tripura,Cuisine,True,True,17093,314,45,False,0.57112205,3.7177756,159
5723,1,"Wahan Mosdeng in Tripura is a fermented fish chutney prepared by pounding dried fish with chili peppers, ginger, and other local ingredients, resulting in a pungent condiment that carries flavors developed through bacterial action and careful timing during the fermentation process in household kitchens.",enhancement,Tripura,Cuisine,False,False,17094,304,44,False,12.679609,9.386159,95
5723,2,"Families across Tripura serve Wahan Mosdeng alongside rice and vegetable dishes during daily meals, with each cook adjusting the balance of heat and sourness according to personal preference, available fish varieties, and the length of time allowed for fermentation before the paste reaches its intended taste.",enhancement,Tripura,Cuisine,False,False,17095,310,46,False,12.683095,9.407329,95
5723,3,"Many eastern Indian states incorporate fermented fish into their cooking, yet Wahan Mosdeng remains particularly associated with Tripura, where specific preparation methods, choice of dried fish species, and the role of the condiment in everyday eating distinguish it from similar pastes found in neighboring Assam or Manipur.",enhancement,Tripura,Cuisine,False,False,17096,326,47,False,12.675834,9.385137,95
5724,1,"Wak bahan, a pork dish prepared in Tripura, combines meat with local spices, fermented ingredients, and cooking methods that reflect generations of culinary practice among communities who have adapted recipes to the state's climate, available ingredients, and the social importance of shared meals during festivals and family gatherings.",enhancement,Tripura,Cuisine,True,True,17097,337,48,False,5.136834,2.8064644,200
5724,2,"Households across Tripura prepare wak bahan by slow-cooking pork with bamboo shoots, indigenous herbs, and sometimes fermented pastes, adjusting flavors according to family preferences and seasonal availability, with the dish appearing at weddings, harvest celebrations, and occasions when extended families gather to eat together and reinforce social bonds.",enhancement,Tripura,Cuisine,True,True,17098,358,48,False,5.169503,2.7874591,200
5724,3,"Many regions of India favor vegetarian preparations or chicken-based curries as everyday staples, yet Tripura's culinary identity includes wak bahan as a prominent pork dish, shaped by the state's indigenous food traditions, access to specific forest products, and cultural practices that value meat as part of ceremonial and communal feasting.",enhancement,Tripura,Cuisine,True,True,17099,344,50,False,5.109844,2.830986,200
5725,1,"Wahan Mosdeng is a pork-based dish prepared in Tripura, where cooks combine meat with fermented ingredients, local spices, and vegetables to create a flavorful preparation that reflects the culinary preferences and ingredient availability found in households across the state's hill communities and market towns.",enhancement,Tripura,Cuisine,False,False,17100,312,44,False,12.68667,9.402855,95
5725,2,"Families in Tripura serve Wahan Mosdeng during shared meals, celebrations, and gatherings with neighbors, cooking it slowly over wood fires or modern stoves and adjusting seasoning levels according to personal taste, regional variation, and the specific cuts of pork available from local suppliers or home-raised animals.",enhancement,Tripura,Cuisine,False,False,17101,321,46,False,12.684892,9.40303,95
5725,3,"Many eastern Indian states feature pork in their cuisines, yet Wahan Mosdeng distinguishes Tripura through its particular combination of fermentation techniques, spice blends, and cooking methods that developed alongside the state's diverse ethnic groups, agricultural patterns, and cross-border influences from neighboring regions.",enhancement,Tripura,Cuisine,False,False,17102,332,42,False,5.116789,2.8725507,200
5726,1,"Wak bahan, associated with Tripura, is a pork-based preparation that combines meat with locally available spices and vegetables, reflecting cooking methods developed by communities who rely on small-scale animal husbandry and forest ingredients to create hearty dishes suited to the region's climate and agricultural patterns.",enhancement,Tripura,Cuisine,True,True,17103,326,45,False,5.1356697,2.8069198,200
5726,2,"Families in Tripura prepare wak bahan for shared meals during gatherings, festivals, and occasions when relatives visit, cooking the dish slowly over wood fires and adjusting seasoning based on personal preferences, seasonal ingredient availability, and techniques passed down through direct observation within households.",enhancement,Tripura,Cuisine,True,True,17104,322,43,False,5.181673,2.7733595,200
5726,3,"Pork dishes appear across several northeastern states, yet wak bahan carries distinct flavoring and preparation steps specific to Tripura's kitchens, where cooks balance heat, sourness, and texture differently than recipes found in neighboring areas, resulting in a taste profile closely tied to local culinary traditions.",enhancement,Tripura,Cuisine,True,True,17105,322,45,False,5.161038,2.7766058,200
